tr_index,time,spectral_flux,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,fundamental_frequency,rms_energy_db,category,is_music,is_silence,is_speech,is_speech_music
606,909.7462131519275,1.0232176898057717,0.16898568832352445,-0.9784115345092023,-0.4849336743142811,0.29408735696960475,0.5066172134774168,1.056964576429586,-0.25544871226234084,0.6970212823166372,0.8191396099729472,0.34592474998140743,0.809938533628064,0.34978425457759876,-0.7604858661633236,1.6385574347560894,-0.49301299469338267,-0.6787478051032303,speech,False,False,True,False
607,911.2439002267574,1.9038284000238626,0.8329558478370044,-0.3630952515933688,-0.27374537623422995,0.48357412008281225,-0.005770360769498875,0.9353838288678673,-0.671928895778196,-0.06302568942774692,0.36989661482582287,0.1662708668488062,0.21175290349312686,0.1796678260278921,-1.0403450480541494,1.2075534406515902,-0.37262756091575977,0.17810589806144425,speech,False,False,True,False
608,912.7531972789116,1.7468011127694374,0.8825852849482071,0.3264451179743984,0.037345967578978054,0.12217947554617958,-0.11691366526741692,0.7046040757292585,-0.7663785440232942,-0.6138872092989213,-0.02296479009480907,0.07054822870614191,-0.07803297936578603,-0.037991611569111024,-0.9706156080664594,0.4715225263814986,-0.26771917979854865,0.8187685553960357,speech,False,False,True,False
609,914.2508843537415,1.0612261314962956,0.5330680538663091,0.627958460140515,0.2594863217855369,-0.174710513351398,0.21411679512128784,0.6133211288072116,-0.7806045083969532,-0.9297057261653346,-0.15864497253645551,0.06460272167659957,-0.07013300217845622,-0.3348035104638293,-0.8954217083844015,-0.11782535763655472,-0.15119099278581144,0.9851657555567129,speech,False,False,True,False
610,915.7485714285714,0.6880071819591448,0.2701242041873304,0.5720593871293554,0.2460983135223809,-0.0649560128570548,0.7267393708257054,0.5836879065814011,-0.870703369053898,-0.8644968004863289,-0.0020286283312142056,0.11976186760633512,0.20653794753537918,-0.6608190942550602,-0.9267799208428389,-0.3379803222816108,-0.07720989937611147,0.8511532351659293,speech,False,False,True,False
611,917.2462585034014,0.6763036087757153,0.043805842948767194,0.1814035862759381,0.041769918912683536,0.23248228439640325,1.069721308395353,0.5667149875059125,-0.8898805801898871,-0.4378620727149374,0.29545645855110625,0.013562228375683468,0.43170248327806665,-0.5955332473686642,-0.5172085200524142,-0.013292628560567843,-0.15314307950190395,0.590253442579582,speech,False,False,True,False
612,918.7439455782313,1.0010558313616345,0.10841824375781961,0.01462980087443905,-0.14605350264780556,0.5056318346719539,0.9389332941905392,0.3839951545248937,-0.5271328370587539,-0.13147472138020108,-0.037148378548130766,-0.35225111320157576,0.45765596075446224,-0.2091141701966422,0.018005829478043127,0.1897778302185791,-0.20523917683433152,0.42850797165261306,speech,False,False,True,False
613,920.2532426303854,1.0882253386268128,0.38759561537572057,0.1729418671342626,-0.285693640579845,0.6290616576504701,0.8667106219028253,0.2188283582545829,0.010833268779693098,-0.057251790605086776,-0.7966718403270964,-0.758529069940622,0.46831818489536453,0.2794447330598144,0.31942167005277283,0.020573967127233833,-0.18734654430673536,0.2999256735429505,speech,False,False,True,False
614,921.7509297052154,0.2360769036983872,0.00847990270009744,-0.21231818240735817,-0.31803493079124534,0.6208577201028108,1.1841066004144223,0.42647482179686586,0.4522207713546018,0.18351506918306015,-0.7927015308883733,-0.5707881588029065,0.6623466293774167,0.7167401820750227,0.675083341440311,0.41816753735344153,-0.2552862036810793,-0.3978594223265565,speech,False,False,True,False
615,923.2486167800454,-0.5320095420110827,-0.6266435636451523,-0.7155786926861865,-0.19887686501130655,0.39636004853819085,1.382805452397973,0.750508934557308,0.6554104318991265,0.3522214071524435,-0.3688705992869209,-0.027604413389395073,0.8046216006002326,0.7401838679505222,0.9030635162752234,0.9476455790426491,-0.3097653244476331,-0.8784743790982233,speech,False,False,True,False
616,924.7463038548752,-0.3040279209992241,-0.6286218188530035,-0.6024314450608186,-0.04695573825369578,0.3183879141426956,1.1758436931601939,0.7071093456064038,0.6943704379155126,0.3431660163792298,-0.18786145052253347,0.2574434229169059,0.8032793578927421,0.27350127585749084,0.5174315454849063,0.8016153188698817,-0.2796137296613017,-0.6605032877896424,speech,False,False,True,False
617,926.2439909297052,-0.08016566575643906,-0.5075151138510534,-0.43942624186135587,0.11495735050585877,0.5678483535033437,1.0092832373542544,0.512606953345362,0.7299812690833739,0.4668146027447591,0.15162995946888774,0.4834033173445572,0.6422162549470377,-0.21315634571566947,0.052923617142584846,0.5550811370248381,-0.3219778352212735,-0.39856952810875645,speech,False,False,True,False
618,927.7532879818593,-0.12311686767105008,-0.5102067271867745,-0.4030021183960878,0.41755810823890305,1.2484829367748964,1.2250948292785264,0.5255694028582519,0.6830509918189589,0.4264517497117356,0.8568797056877173,0.8851443391950103,0.28411391537025243,-0.31296698688900365,-0.0496900345662923,0.40620508472256406,-0.4247504494447199,-0.24671773246882175,speech,False,False,True,False
619,929.2509750566893,-0.5286770261031014,-0.7355376365699245,-0.5766411675483997,0.6296898970887853,1.4687725852419284,1.3024077523030289,0.7215689601630276,0.6357570849578266,0.4297634697598498,1.435228766160054,1.2137902945173544,0.24055963673769268,0.04012866400120296,0.1500102925007473,0.6722379861411004,-0.5646625207183643,-0.37465140402388153,speech,False,False,True,False
620,930.7486621315193,-0.7123490259009847,-0.4881824933341378,-0.1948261277899433,0.6481102641917896,0.719024773467554,0.742171426274419,0.8004740062206523,0.46345153260338656,0.23683550361550063,1.0795655618648314,1.047001937020269,0.688112988041963,0.6188601978532462,-0.05615224712462592,0.5635762597974459,-0.6007337075000364,-0.22661812623926228,speech,False,False,True,False
621,932.2463492063492,-0.44262957635586464,0.011686189239513428,0.5020080817510932,0.6802688344297423,-0.1234233056193907,0.04926973463999172,0.6681252616246176,0.27175106173832086,-0.06311256993219028,0.14840280426524333,0.6294666792069988,1.1675245797952953,0.8354546893622319,-0.47594094796007197,-0.14669625399760725,-0.551691176393354,0.1439828567191171,speech,False,False,True,False
622,933.7440362811792,0.30635083478874464,0.4410370267659666,0.9253028045688207,0.555016999432869,-0.4008896415758641,-0.1856816104294183,0.5534158842279852,0.26365312954354037,-0.3065020229759039,-0.7455785985575962,0.14075821736308047,1.3259624678854447,0.6647772900243187,-0.6836380046749522,-0.781891503538875,-0.4317227472828301,0.36981545708555413,speech,False,False,True,False
623,935.2533333333333,0.791019571065337,0.3322319917329838,0.4731494680402182,0.27895776613116885,0.07929365687783739,0.14265731757519204,0.705769221730051,0.35718690595975283,-0.18501508240238435,-0.7226881457051371,-0.062199080890130855,1.236015555779869,0.4196895656915286,-0.4106812075304135,-0.33611062566840316,-0.3695179708557292,0.10853497319303768,speech,False,False,True,False
624,936.7510204081633,0.6900046505034233,-0.21452121974295194,-0.3725870761512248,0.2891602786087841,1.2040664060413298,0.9699611432982681,1.0246126901280086,0.3760694329844307,-0.018210984036179868,0.07409013878165836,0.1585036192364926,1.0046392767503882,0.2665533178600938,-0.04531018180151012,0.46404172758752094,-0.3966418056901992,-0.35706470032331644,speech,False,False,True,False
625,938.2487074829933,0.4703253002360827,-0.5143972630014946,-0.6791771029799136,0.595201709653122,2.279397539487596,1.8350191978474608,1.1634546631103706,0.22093621689955284,0.029711456803926166,0.8631966209526615,0.42355403417881415,0.6782993234557441,0.02029420952783222,-0.03946131314338318,0.5491148170470024,-0.4307924974902098,-0.5330102602977834,speech,False,False,True,False
626,939.7463945578231,0.5123403609467668,-0.37924013458286016,-0.3653620901858432,0.776390397451922,2.437542325618457,2.073242314544474,0.7962060862879994,-0.00170191545299782,0.2403301580164094,1.1187445260817273,0.46545746628662055,0.3507810478646242,-0.3917251987034246,-0.35267047412540004,0.08004426288132055,-0.3780649138843158,-0.36232310598181894,speech,False,False,True,False
627,941.244081632653,0.2491952485574084,-0.41440186528811046,-0.35932834779013645,0.6267268071436543,1.85272648765982,1.7044352836339904,0.44252538104489386,0.07443951021861721,0.6682236851631488,1.1464506725966865,0.5915500096651782,0.3589840369344346,-0.5288574039148162,-0.5074070696319655,0.22468447152085969,-0.37618873757831267,-0.37771025904405847,speech,False,False,True,False
628,942.7533786848072,-0.5240839487981035,-0.8846921508413773,-0.9159296601842386,0.2950630243225518,1.009974276630026,1.2252611287462396,0.4467349595980916,0.4502176439694906,1.1844583832560172,1.241242666401599,0.8569494697135763,0.6714427622446368,-0.2727715510966511,-0.2508972402567833,1.1615605420339759,-0.4868069912094081,-0.8726115548095774,speech,False,False,True,False
629,944.2510657596372,-0.7151669772481153,-0.9946238556978759,-1.0807411216589395,-0.012463677723006822,0.38298050851078347,0.9506448066165358,0.35568979751794405,0.502363738050157,1.3074544236382974,1.138604953119257,0.9384517121141609,0.8207742367877916,-0.04205042432980217,0.049672953767628564,1.6054228227538676,-0.5459668876806034,-0.9427298556595776,speech,False,False,True,False
630,945.7487528344672,0.1513827830194702,-0.39821572198359956,-0.5049180088582969,-0.19173323151745023,0.028757785969295967,0.4730950766989253,0.07323190254157225,0.2751123678076991,0.9557609818363201,0.686283970629142,0.5751561265684685,0.6235206027760939,-0.09393673818769957,-0.06098955755680927,1.0518257406294491,-0.40761203966714216,-0.2814143068022827,speech,False,False,True,False
631,947.246439909297,1.2077611436117104,0.428327211734315,0.23910155059695182,-0.4120254199960097,-0.24192831431678435,-0.07813419140165459,0.0018375297628666848,0.17918182077012296,0.3231470857200919,0.15144776561566176,-0.0012478784075518955,0.3846901963677107,-0.295341489305432,-0.6144672198831111,0.20221589573529544,-0.14724173666133447,0.48629088434207884,speech,False,False,True,False
632,948.744126984127,1.6209134028384045,0.7966767070330516,0.48647257742522937,-0.6605049281209098,-0.5252723355761408,-0.5384678699083745,0.11338451102720755,0.3420913898547405,-0.08019426447365077,-0.10999863614834429,-0.23453065030174666,0.4548363549605009,-0.3454062048017267,-1.0122835991957144,0.005600547128370782,0.03943337569028652,0.9137852948183242,speech,False,False,True,False
633,950.2534240362812,1.3854772316328743,0.7549452195558944,0.33450116117346607,-0.8065700378535876,-0.6151235128470841,-0.6698503889939931,0.09610122711519666,0.15578951190021872,-0.22370922282121236,0.0217680425710075,-0.13836551385795365,0.6991759215170673,-0.18654869535472243,-1.0505611107903234,0.2512248380737832,0.10900518589805379,0.9052354059073865,speech,False,False,True,False
634,951.7511111111111,0.8337675947018123,0.3923592934432607,-0.06516691483205349,-0.767613220141035,-0.4440246964276043,-0.32741792885506643,0.09921238873461322,-0.15183450513629876,-0.13228086295969047,0.19078955494120747,0.04462204498107567,0.91365415305938,0.11352862868298814,-0.6411138424625908,0.6349388717121592,0.00834854344931536,0.3668859088277322,speech,False,False,True,False
635,953.248798185941,0.18426731584202896,-0.09425036343297977,-0.4904780190856625,-0.4997170965346042,-0.1851826833137513,0.01150650690932575,0.34897731100191476,0.06484920239088479,0.3262507205582987,0.341131782342338,0.22373365610701354,1.1035517145614469,0.3535079235188782,-0.16117757234576743,0.9519533076889598,-0.23900364323235712,-0.3632635171489415,speech,False,False,True,False
636,954.746485260771,-0.5881622549628713,-0.7159104701234184,-0.8584632087572528,0.057638324328683814,0.2158387233732552,0.4723317270244604,0.8318076586588781,0.7056943528708554,0.9882884485641664,0.6089068060396381,0.5652872047786947,1.3444633415377047,0.406712029887991,0.0387356507477744,0.9969088174684643,-0.5055722950531945,-0.9394811491451959,speech,False,False,True,False
637,956.2441723356009,-0.8266437461717336,-0.9682551832040162,-0.7989347120511339,0.4896649713617087,0.2259206119314041,0.7101246808954578,1.1261034866388393,1.0671978813438199,1.373691439812673,0.7460477460737747,0.7705109480285005,1.4530594104261572,0.3733922701852376,-0.026089328010705206,0.8040240443901665,-0.6214285728784109,-0.955469232287984,speech,False,False,True,False
638,957.7534693877551,0.017732005303484746,-0.14668892357006386,-0.13331133436031717,0.3379334426967499,-0.19354458752992576,0.010160086772913258,0.8855987647978443,0.6313407816782632,1.1126839252602303,0.5621060851679516,0.33265163309258283,1.0967508721684707,0.3252957500895924,-0.5275082602385982,0.5228639409938634,-0.5164113154271188,-0.2677438246360434,speech,False,False,True,False
639,959.2511564625851,1.0961178703865202,0.9778330977871027,0.41951528424113627,-0.19294478967924017,-0.38523164018316913,-0.5995184335378553,0.45310616393995456,-0.2028350445254489,0.5800804910938335,0.34298976489960803,-0.12757787338515506,0.6902816513937419,0.35463474662216304,-0.8878631505923057,0.4459111887322591,-0.3395899461069282,0.42247726891199616,speech,False,False,True,False
640,960.7488435374149,1.3695646623854596,1.1922401232177422,0.3131106226266706,-0.637263188658642,-0.24095505238178694,-0.16842921427116728,0.1364970904340616,-0.836165646467465,0.28548522704810286,0.3944242064513891,-0.06395717832591781,0.5485943147857653,0.5093559728386173,-0.44930738103489404,0.6854950721552538,-0.2629116610431195,0.46785416872135527,speech,False,False,True,False
641,962.2465306122449,1.1051895102495906,0.8926378146717947,0.12356175806175627,-0.7346167214919157,0.1624284593715542,0.676218352994796,-0.06632719575533812,-0.8832917785380535,0.13381265638636192,0.15842545868995958,-0.04302402525016458,0.20249401762375221,0.4503552046422629,0.2152807291560532,0.6685503255211485,-0.23350693187735133,0.4100088654242801,speech,False,False,True,False
642,963.7442176870749,1.2890500347957816,0.6553584825264523,0.13131303286200985,-0.5042788158903294,0.7340506566796738,1.138608989278625,-0.0470690726468359,-0.5335227409184436,-0.06628477747695702,-0.24685478410490094,-0.3151428856207669,-0.14193689557298528,0.26350593687258006,0.3957745061897702,0.3467975441626589,-0.17994657592863597,0.4548393506827139,speech,False,False,True,False
643,965.2535147392291,0.8915728128765016,-0.032333146624806235,-0.2652627211336589,-0.04001354456548194,1.1761334934640861,1.2959724191110198,0.31267841821474046,0.1123642998112153,0.20720661670821167,-0.06839151720284191,-0.2627348046993072,-0.07421140831727412,0.0758363096680212,0.330424709286156,0.48171397341889727,-0.20796941376996284,-0.026396054009995576,speech,False,False,True,False
644,966.751201814059,-0.12337490490734308,-0.9302145348174682,-0.8844319854658061,0.2984631360342094,1.0870139552335287,1.3937335343169999,0.8258437840500801,0.7829585734351527,0.8690741715121126,0.6479831225358061,0.2740938439042091,0.28895759709572744,-0.13314956310792406,0.186245998317895,1.0032074234998227,-0.35661042060132675,-0.7573361519097458,speech,False,False,True,False
645,968.2488888888888,-0.32076316186028553,-1.0866555125588504,-0.9283191470671244,0.3731218695759254,0.8620667862414834,1.2366721264447664,0.9903319428280156,0.9553041025818895,0.8619288352537327,0.8036860134627097,0.4400958851409385,0.33143910236757634,-0.4274972272504682,-0.1773565891532414,1.0302680503280917,-0.39840435519845807,-0.863520948601821,speech,False,False,True,False
646,969.7465759637188,0.4795623989387257,-0.48119436984807346,-0.570532029723814,0.1598664125446964,0.8332785132848635,0.7738109582432874,0.7484413171329019,0.5975640814552383,0.33053553338947844,0.18879760117352073,0.09570985123933123,0.12090271375301398,-0.7216223798558143,-0.6547828060938059,0.7292743587893595,-0.29518867364700446,-0.3850800560366955,speech,False,False,True,False
647,971.2442630385488,1.696589425750367,0.6385086048173905,-0.03567014761880543,-0.24673604993881398,1.092323554154677,0.17222146539753552,0.3514446788514907,0.12856459049515676,-0.16518425294885997,-0.6079161888649965,-0.5101078427220135,-0.3385581263572776,-1.020163117196368,-1.2493831778675524,0.29482766405924626,-0.10269050505821264,0.4200008414037124,speech,False,False,True,False
648,972.753560090703,2.3787317989582517,1.698710995791679,0.6220003212675795,-0.5462629195300155,1.1812322857499058,-0.19866135444179128,0.03652813539375072,-0.1368315205459845,-0.2357999248878427,-0.8479318598906683,-0.7942020580349597,-0.6009962046954126,-0.922300350901774,-1.479805583581053,-0.17691707823816794,-0.0005861261216337927,1.081382862437858,speech,False,False,True,False
649,974.2512471655328,2.0145885318001153,2.0815217490839153,1.01328349640859,-0.7863203620611875,0.9016656730272021,-0.10174658780355265,-0.20664204418130325,-0.16191234653439976,-0.08764161869930848,-0.44504905469398565,-0.5749800293152595,-0.4953532636423666,-0.4397543447074604,-1.0402089433349675,-0.4183728238804437,-0.04852425408085318,1.2730044661500561,music,True,False,False,False
650,975.7489342403628,1.4674753656249704,1.8405066267127637,1.0007520371519503,-0.8359066016914974,0.7782925301905462,0.4510109617755318,-0.4039270525769926,-0.24379615319232414,-0.034242352665152395,-0.08782091471710525,-0.36226025780392923,-0.39358983006222165,-0.13988414670606938,-0.4540985744233874,-0.4593920038716476,-0.12108767117210677,1.1160138253440977,music,True,False,False,False
651,977.2466213151928,1.464528261734175,1.6297260015486132,0.8212407266440432,-0.7404752699813237,0.804932123120425,0.5574291640877834,-0.35286424945241224,-0.09878639265419235,-0.18533036785619875,-0.3691409245254243,-0.39247920906150174,-0.32778966353866107,0.05397951876620761,-0.18415735940675484,-0.3318619821813464,-0.1365961612961181,1.0159219622327516,music,True,False,False,False
652,978.7443083900226,0.8973793717636637,1.2669621746066428,0.8978510252592699,-0.050985436340201126,0.5985639536795517,0.3564276954440241,0.21532749571067555,0.37714780905474155,-0.21112344081271003,-0.8117223196897709,-0.44752425970017307,0.11303348595633844,0.44502426350612145,-0.14615868089963482,-0.4562157537592342,-0.1902324860236553,1.1582409298545757,music,True,False,False,False
653,980.2536054421769,-0.5735886402313296,0.7383314115206874,1.4118590531188095,1.2151755399686075,0.13669383346401603,0.18924463123923876,1.127295317397159,0.9971486074638728,-0.04518164315395601,-0.8790929992738103,-0.05613989121265578,1.0762519793355567,0.8574243928730992,-0.31851431882378606,-1.0828926813346926,-0.28709150456534405,1.4698278347913125,speech_music,False,False,False,True
654,981.7512925170068,-2.037136890779284,0.2934625542541591,1.9859700535316385,2.4019439978187758,-0.26687976342428715,-0.1281915409396383,1.7218753543618461,1.43109640222468,0.03943920797649226,-0.8732411966395057,0.5382599893265843,2.1867626555230957,1.1787160527706806,-0.597826415711184,-1.8272119585075337,-0.3666682177654875,1.679041155181464,speech,False,False,True,False
655,983.2489795918367,-2.7601662909386757,0.013929623268999448,2.16130044950047,2.9256875719909745,-0.41589373736620655,-0.46645756476558653,1.7032889511458604,1.3942287967079796,-0.04316045463175922,-1.0443594564635754,0.613937636668618,2.5994657692716903,1.2811400590591742,-0.7160993148531604,-2.2351877936485485,-0.3868435774727568,1.6265303118363248,speech,False,False,True,False
656,984.7466666666667,-2.27831328129258,-0.046408945152917803,1.6856838913011178,2.522851094409547,-0.040588506539472734,-0.559625859276927,1.1841900447247606,0.8201298718850134,-0.32307153156203755,-1.1222923867467571,0.053133814296470724,1.8422069667590442,1.0255935749976242,-0.6177791266875672,-2.0373649382667094,-0.3473062083906532,1.2491625189511866,speech,False,False,True,False
657,986.2443537414966,-0.6191910606259166,0.3540887479746872,1.1522336167423968,1.432686476162216,0.3326529590065313,-0.8346611698094514,0.6419716600861851,0.26883915339773856,-0.8753110278147406,-0.6180782665981169,-0.420116540166218,0.6336933446984998,0.8794972836850934,-0.47238417950577705,-1.4053159289030086,-0.2737883623649072,0.8344384851475759,speech,False,False,True,False
658,987.7536507936508,1.019386959094202,0.9300958064852465,0.9842866159073049,0.4855729107477208,0.4454397388047528,-1.3635467136994226,0.2021414324406752,-0.04190818012748792,-1.2389611338615476,0.43331435209172015,-0.5205009257120823,-0.3832567351795842,0.9855130631141907,-0.38972881362217243,-0.7806809895221744,-0.23496466429905846,0.6121042358486647,speech,False,False,True,False
659,989.2513378684807,1.743054024821697,1.1579640090657313,0.8905887494800361,-0.02079344886725264,0.6499270707545919,-1.0966313739010678,-0.22137524775465706,-0.5572047040824194,-1.3354192794441195,1.225492391192868,-0.4958422038162162,-1.1319871781023656,0.9525448196255684,-0.3185230711707179,-0.45555199300815113,-0.24624003723427382,0.5652729116802463,speech,False,False,True,False
660,990.7490249433107,1.8218870442304718,1.0590756537995432,0.8042699066191958,-0.13101780397403104,0.8286371886372234,-0.43843389287483386,-0.4188837205320089,-0.9118989903172297,-1.2742282530930296,1.406156152518583,-0.4916759126070191,-1.4569375423822712,0.82841260402017,-0.3280711238716952,-0.3998864871984441,-0.2922497242560506,0.5056996336859984,speech,False,False,True,False
661,992.2467120181406,1.4663059637196816,0.8507860395226748,0.8802878624214094,0.16360814257492923,0.7490837235941127,-0.21597752169399959,-0.33753194196804087,-0.6463480909656668,-0.8604790974798818,1.1120595043473718,-0.5854404448044732,-1.334588719314893,0.716083279566403,-0.2285248628404717,-0.5644380239911966,-0.3510315065396283,0.4154721093408096,speech,False,False,True,False
662,993.7443990929705,0.8673998870526485,0.5865808711308027,0.9787537164739405,0.5945782160322215,0.5717841599459337,-0.15378180011857637,-0.3335393566911116,-0.3094379229558606,-0.14431139240349228,0.7495023335464234,-0.501121385398617,-0.7703491134250551,0.4362970167381045,-0.28224513200251444,-0.7997782182595259,-0.41205435762189696,0.364752562827029,speech,False,False,True,False
663,995.2536961451246,0.600460143664653,0.4891580277418481,1.0568265888253563,0.8010156199299245,0.35474623428573177,-0.33041386155062313,-0.37031119587591727,0.03179778064366355,0.48337730520257594,0.3996506172432084,-0.5826958001615701,-0.2091188928064692,0.3052104498944511,-0.36498340022567355,-0.8808431425288216,-0.43213903208527477,0.47721149662825635,speech,False,False,True,False
664,996.7513832199546,0.7461793646889305,0.6653226354035029,1.116447913944023,0.7246618211650436,0.28738568572719503,-0.6657712936456506,-0.021942668832628045,0.5583065315674678,0.5116633237014905,0.20722992143481184,-0.6694443042871887,-0.06772179769081946,0.2387439350908971,-0.31829690022470175,-0.7833039632809498,-0.4033869985706196,0.6932603265479976,speech,False,False,True,False
665,998.2490702947846,0.8741839239891613,0.6918103241773222,0.876845737397045,0.5397819627603146,0.5934969939285368,-0.44691296149014387,0.604819879051062,0.814763327597421,0.03372847842661296,0.46575364310094075,-0.4423966080298933,-0.3523244386164039,0.22626786669451107,-0.0868336488908377,-0.4577021570851897,-0.4127106351356829,0.5674920640610586,speech,False,False,True,False
666,999.7467573696146,0.013543096206052227,-0.18804259847951563,-0.2645840294752973,0.3055920257244433,0.8651805596467701,0.27936572708238644,1.1427476185728795,0.9934486758021968,0.04634750961107586,0.8947602143408011,0.14438362181033834,-0.27776916135589946,0.3224070624043525,0.4154270787766514,0.7536523305074745,-0.5268417361860073,-0.9063189017546079,speech,False,False,True,False
667,1001.2444444444445,-1.2822985941350353,-1.4869293712350675,-1.737530504295519,0.009239853022616068,0.7123431651948382,1.0474099191348492,1.4460799783863756,1.1909222339674528,0.6853642552869658,1.1170901655742937,0.7524088966805572,0.3367966866631026,0.38085587527046866,0.9493844312725626,2.257932550587948,-0.6526434242139374,-2.8310260915580296,speech,False,False,True,False
668,1002.7537414965986,-1.9063519408554745,-2.2364771468505382,-2.6265228773230236,-0.2652074682626698,0.4273369078950438,1.491649556851263,1.5137724124099075,1.1396929077348292,1.2901088135900862,1.3042527398902573,1.196032882424176,1.104235906390937,0.308600219426519,1.0528165903472824,3.0420460668014124,-0.6793170237303795,-3.719732185775921,speech,False,False,True,False
669,1004.2514285714286,-1.6082434797146599,-1.991620596020717,-2.5934046422713832,-0.47635767206685364,0.38724632104968293,1.3278012050465968,1.2056875122357729,0.5301393792634371,1.334445855364994,1.6249587652936843,1.3784200396316515,1.595112771600744,0.052732008597096224,0.47728090338587675,3.0068300869295177,-0.6377338719232188,-3.2586586621904474,speech,False,False,True,False
670,1005.7491156462586,-0.7068906886359109,-0.9274983488647827,-1.4978018811633014,-0.49160516317850694,0.24925044113593564,0.7891275863013166,0.5333215631430718,-0.3654498013566116,0.7039178710830831,1.162542070675605,1.056869145275113,1.5954937686149095,-0.5540462800177742,-0.6142722161576789,1.9157185223084332,-0.3916685655623981,-1.75348967374319,speech,False,False,True,False
671,1007.2468027210884,-0.01934263868777126,0.033362758176760446,-0.24473523421219276,-0.14916210449135464,0.4307031926096067,0.7167731123998634,0.04416735153866393,-0.9925935791451365,0.04771984614436142,0.5186958018551393,0.6392342930355572,1.144754566852638,-1.112620294776452,-1.4959967565137384,0.3495666864583737,-0.13762055993041492,-0.2713755853238586,speech,False,False,True,False
672,1008.7444897959183,-0.16697030242880598,0.09732771843399333,0.05230066552055077,0.2105556866854566,0.9768231799443328,1.2318733871769592,-0.11614590513863374,-1.035613027559839,0.12607916782746798,0.5358883152047165,0.39047642478010863,0.5497731652794018,-1.0289054438713847,-1.3282892088645222,-0.32450366109841694,-0.12981361717051576,0.10420687420484318,speech,False,False,True,False
673,1010.2537868480727,-0.3705102143218233,-0.1304011806101033,-0.008088620215665041,0.4670555458954406,1.3825856404240162,1.5908151672717152,-0.03831412206842514,-0.5524912173795917,0.35800144418932506,0.48631218553234135,0.08653712344032485,-0.032383807901753846,-0.6240378176063943,-0.5135495908188766,-0.4271438970475955,-0.20669357811223185,0.0721314315648066,speech,False,False,True,False
674,1011.7514739229025,-0.2820405048398162,-0.21832062956793094,0.05688637115729789,0.5975412095939732,1.3461091994483554,1.7705940488406422,0.3048285157670266,-0.027487495901769573,0.3206854451251117,-0.013243287764713072,-0.31129768127547863,-0.33303900700151107,-0.39407615610311153,0.14102336507153007,-0.5708517426429822,-0.20595799198326717,0.12263941784046242,speech,False,False,True,False
675,1013.2491609977324,-0.21500309574620963,-0.27276241130164314,0.05953701052077483,0.5721866194875731,0.9379815790108178,1.7479645154499535,0.9217024382125684,0.4816999740094684,0.22920989108575784,-0.5535094470170491,-0.5701918215545547,-0.15356860614763948,-0.4159260152176489,0.22015710434276722,-0.5522468812914512,-0.1592035862056008,0.054628495452368246,speech,False,False,True,False
676,1014.7468480725623,-0.4464062034722357,-0.6049651923317346,-0.4168104784073274,0.4520167635586354,0.8132644113427641,1.7230771746481002,1.452340940955985,0.8014951889778832,0.3051010447804182,-0.35557955635015676,-0.4714724485878477,0.043187687892496926,-0.41592684255950224,0.0662770884514551,0.08230848158884159,-0.1250420021361238,-0.433562224981035,speech,False,False,True,False
677,1016.2445351473922,-0.48740259794314567,-0.8428969251899562,-0.942150994715624,0.22149389024111688,1.106389919515791,2.127692943950703,1.5492456839848543,0.1961792627531003,0.08265346937301604,0.31148519249096535,0.026840562241016275,0.11367637030673398,-0.5174718622888137,0.0035234903685006924,0.7839261338514868,-0.20190253004378578,-1.0047359478453466,speech,False,False,True,False
678,1017.7538321995465,-0.261177653703047,-0.6527347115365473,-0.8934551268604738,0.07161561283495534,1.1233938520375673,2.2897270191612367,1.4060317543896441,-0.548966642077058,-0.1808277860794189,0.6882873604122419,0.47975605929092335,0.2920281468520024,-0.546242232748559,-0.08734829562293231,0.850212033469462,-0.2938726042781892,-1.0784104396048684,silence,False,True,False,False
679,1019.2515192743764,-0.2547706298329145,-0.5479504667394257,-0.6847642297773315,0.07874349359220019,0.603835352717935,1.7276991776956667,1.1520779898105449,-0.6309536009983036,-0.014277799103440066,0.9306212957863291,0.8640190721322633,0.6724846230783097,-0.24410990807781546,-0.018543349605541607,0.7353852822104695,-0.4120718381040915,-0.9406232904469227,silence,False,True,False,False
680,1020.7492063492064,-0.38822580134932827,-0.7310342715246472,-0.6593836821110984,0.13540400698559518,-0.1847236427087658,0.5317598673428351,0.5399668762514801,-0.3578040177484906,0.6458187971163706,1.4728113248679717,1.3031698690151436,1.1445216046765652,0.33307292237765923,0.2775785234407488,0.6671857841139122,-0.6169059583435563,-1.1707145913148358,speech,False,False,True,False
681,1022.2468934240363,-0.5328021823778193,-1.0432126207950272,-0.8031399133508705,0.1471265921041378,-1.0935478296668733,-1.1878078177364164,-0.3775452961784311,0.0014766157613685684,1.4946680499390625,2.083452880748086,1.7534550809031983,1.7448164255046217,1.0718332423580728,0.7694444315194966,0.679836012308054,-0.850387173742764,-1.8623883684268676,speech,False,False,True,False
